65536,,,
65969,绝命斗神,Fear and Odin in the Shroud,漆黒の闘神オーディン
65970,前往游乐场,It Could Happen to You,いざ、魅惑の遊技場へ
65971,金碟欢迎您,World of Wonders,ゴールドソーサーへようこそ！
65972,初为训练师,So You Want to Be a Jockey,レースデビューのススメ
65973,决斗！九宫幻卡,Triple Triad Trial,「トリプルトライアド」の手引き
65974,功勋卓越之人,Questions and Lancers,いさおしき者たること
65975,勇气的证明,Proof of Might,勇気の証明
65976,心为森所惑,"Like Mother, Like Daughter",こころは森に惑う
65977,领悟自然,In Nature's Embrace,やっと、わかったよ
65978,,,
65979,石场水车理符开放,Leves of Quarrymill,ギルドリーヴ開放「クォーリーミル」
65980,恬静路营地理符开放,Leves of Camp Tranquil,ギルドリーヴ開放「キャンプ・トランキル」
65981,追踪可疑者,Chasing Shadows,不審者を追って
65982,不安的预兆,Dread Is in the Air,不穏な報せ
65983,大树之荫下蠢动的黑暗,To Guard a Guardian,大樹で蠢く闇の鼓動
65984,祭典的准备,Festive Endeavors,祭りの準備
65985,大御灵祭典,Renewing the Covenant,大御霊祭り
65986,,,
65987,如何加入秘术师行会,So You Want to Be an Arcanist,巴術士になるには？
65988,战场上的谋略,Way of the Arcanist,戦況を絡繰る巴術士
65989,战场上的谋略,Way of the Arcanist,戦況を絡繰る巴術士
65990,魔导书与魔纹,My First Grimoire,魔道書と魔紋と
65991,创造现实的魔纹,What's in the Box,現実を創出する魔紋
65992,策划战术的关键,Tactical Planning,戦術策定の鍵
65993,策划战术的关键,Tactical Planning,戦術策定の鍵
65994,凄惨的临检战术,Over the Rails,無残なる臨検戦術
65995,固执的夹击战术,Pincer Maneuver,一途なる挟撃戦術
65996,洒脱的佯攻战术,Grimoire Fandango,洒脱なる陽動戦術
65997,秘术最高级命题的证明,Sinking Doesmaga,巴術最大級命題の証明
65998,前往盛夏农庄,On to Summerford,サマーフォード庄へ
65999,猛者的风度,Dressed to Call,猛者の風格
66000,开拓的阻碍,Further Afield,開拓を阻むもの
66001,海盗登陆,Washed Up,陸にあがった海賊
66002,倒卖的疑惑,Double Dealing,横流し疑惑
66003,芳香的陆上勇者,Loam Maintenance,芳しき陸の勇者
66004,海盗往事,Plowshares to Swords,元海賊を笑う海賊
66005,背叛的代价,Just Deserts,裏切りの代償
66006,行人的威胁,"Yarzon, Yarzoff",行人を脅かすもの
66007,开拓的起步,Rocks in a Hard Place,開拓事始め
66008,手中的太阳,The Time Is Ripe,手に届く太陽
66009,包含真心的香橙,Orange Crush,真心仕込みのオレンジ
66010,以拳交心,A Pound of Cure,拳の語らい
66011,试验新的耕种法,Cry Me a Liver,新農法の試行錯誤
66012,轻飘飘的呢绒,Wool's Errand,ラノシア名産ふわふわウール
66013,麦粉小偷,Flour Power,小麦粉泥棒
66014,地灵族的孽缘,Kobolds and Indigents,因縁のコボルド族
66015,雪松原纷争,Bait and Swat,シダーウッド紛争
66016,渡渡鸟快跑,Much Ado About Dodos,とんずらドードー捕り物帖
66017,羊毛除虫,Moegramm Had a Little Lamb,ぼさぼさシープ虫除け法
66018,本草学者的复仇,Whack-a-Mole,本草学者アレンロナの復讐
66019,本草学者的挑战,Beetle Juice,本草学者アレンロナの挑戦
66020,壮观的风车群,What Goes Around,我らが風車番
66021,朦胧的坑道,Fire and Brimstone,霞む坑道
66022,小心地灵族！,Kobolds Ahoy,コボルド族に気をつけろ！
66023,前辈的忠告,"Meet, Greet, and Deceit",先輩の言うことにゃ
66024,惊喜！仙人微彩,Scratch It Rich,「ミニ・くじテンダー」の手引き
66025,圆梦！仙人仙彩,Hitting the Cactpot,「ジャンボ・くじテンダー」の手引き
66026,来自宿怨的亡灵,Shades of Sil'dih,旧怨なる亡霊
66027,被篡改的历史,Sibling Strife,きめられた物語
66028,掩藏真相的人们,Beneath the Mask,秘史を抱く者たち
66029,在血液中蔓延的诅咒,Truths Untold,めぐる血の呪い
66030,暗之世界,The World of Darkness,闇の世界
66031,希望之光,The Light of Hope,輝く希望
66032,别了，海雄旅团,Better Left Unfound,六番槍隊長の巣立ち
66033,另一个诺亚,But I Hardly Noah,もうひとつのノア
66034,大魔法师的祝福,The Gift of the Archmagus,大魔道士の祝福
66035,女儿节的装饰人偶,A Thorne-y Relationship,人形飾りとプリンセスデー
66036,女儿节的寻宝探险,Digging for Dolls,お宝探しとプリンセスデー
66037,女儿节的父女亲情,A Father's Folly,親子の絆とプリンセスデー
66038,随风而逝的结局,Her Last Vow,事件は砂塵に消ゆ
66039,夺回娜夏孔雀石！,Give It to Me Raw,ナナシャマラカイトを取り戻せ！
66040,重要的采掘工具,No Tool Gets Left Behind,大事な採掘道具
66041,驱除鬼鮟鱇！,Angling Ankle-biters,オロボンを追っ払え！
66042,将心愿编入网中,This Fishwife's Life,願いを編みこんで
66043,海之都与沙之都,The Gridanian Envoy,海都と砂都と
66044,,,
66045,拂晓血盟,The Scions of the Seventh Dawn,暁の血盟
66046,前往枯骨营地,A Wild Rose by Any Other Name,キャンプ・ドライボーンへ
66047,英雄之卵,A Hero in the Making,英雄の卵
66048,恋人节的预感,Where Did Our Loves Go,ヴァレンティオンデーと愛の予感
66049,青叶的思考,Sylph-management,青葉の思惑
66050,千狱深处的响声,Into the Beast's Maw,獄の底から響く声
66051,密林之恋,Love in the Woods,ヴァレンティオンデーと森都の人探し
66052,海之都的仇敌,Wrath of the Titan,海都の仇敵
66053,阴云笼罩,All Good Things,灯りの消えた日
66054,远方来客,Eyes on Me,彼方より来たりて
66055,暴虐风神迦楼罗,Lady of the Vortex,暴虐の嵐神ガルーダ
66056,星星之火,Reclamation,かすかな灯火
66057,逃离中央堡,Escape from Castrum Centri,カストルム・セントリからの救出
66058,王狼的最后通牒,The Black Wolf's Ultimatum,エオルゼアの明日のために
66059,沙地之恋,Hearts in the Sand,ヴァレンティオンデーと砂都の人探し
66060,超越幻想，究极神兵,The Ultimate Weapon,究極幻想アルテマウェポン
66061,,,
66062,,,
66063,海港之恋,Ardor in the Harbor,ヴァレンティオンデーと海都の人探し
66064,海之都与森之都,The Ul'dahn Envoy,海都と森都と
66065,,,
66066,蛙毒苦口利于病,Alternative Medicine,カエルの毒は口に苦し
66067,劳动的哀歌,Need Not Apply in Person,ああ、労働哀歌
66068,疾风迅雷的格斗家,Way of the Pugilist,疾風の格闘士
66069,疾风迅雷的格斗家,Way of the Pugilist,疾風の格闘士
66070,秀丽的裁衣匠雷多伦特·罗斯,Way of the Weaver,麗しの裁縫師レドレント・ローズ
66071,裁缝的起步,My First Needle,モコモコをつむいで
66072,远征的准备,Growing Apart,戦いへの備え
66073,托付梦想的长弓,Memento Mori,想い託す弓
66074,爱别离苦,Gone till the Sixth Astral Moon,愛別離苦
66075,青出于蓝，进取不断,Saving Captain Gairhard,出藍の誉れ
66076,,,
66077,,,
66078,,,
66079,海词石窟的潜伏者,Lurkers in the Grotto,シーソング石窟に潜む者
66080,雨燕塔殖民地的黑暗,Feint and Strike,スウィフトパーチで蠢く闇
66081,后桅塔晚餐会,A Mizzenmast Repast,ミズンマストの晩餐会
66082,森之都与沙之都,The Lominsan Envoy,森都と砂都と
66083,恋人节永远绽放,Now That We've Found Love,ヴァレンティオンデーと愛の始まり
66084,,,
66085,,,
66086,大霸王树下,Underneath the Sultantree,ササガン大王樹の下で
66087,至宝的暗影,"Duty, Honor, Country",至宝の影で蠢く闇
66088,王宫的晚餐会,A Royal Reception,王宮の晩餐会
66089,一击,My First Hora,拳の一撃
66090,坚若磐石,Harder than Rock,岩よりも硬く
66091,疾风迅雷,Burning Up the Quarter Malm,疾風迅雷の如く
66092,彩蛋狩猎与梦中人,Great Eggspectations,エッグハントと夢みる人
66093,彩蛋狩猎与梦中城,Poaching the Poachers,エッグハントと夢みる街
66094,斗魂不再,The Spirit Is Willing,闘魂の行方
66095,彩蛋狩猎与梦中蛋,Eggs Pluribus Unum,エッグハントと夢みる卵
66096,力量觉醒,Rise and Shine,目覚めし力
66097,黄道无双,The Vital Title,ふたりの称号
66098,点燃斗魂,Keeping the Spirit Alive,闘魂に火をつけろ
66099,,,
66100,,,
66101,奔跑！陆行鸟竞赛,So You Think You Can Ride This Chocobo,「チョコボレース」の手引き
66102,烈火光明星，驰骋奔流星,Star-crossed Rivals,燃える明星、駆ける流星
66103,拳圣,Return of the Holyfist,拳の聖人
66104,冒险者入门,Close to Home,冒険者への手引き
66105,冒险者入门,Close to Home,冒険者への手引き
66106,冒险者入门,Close to Home,冒険者への手引き
66107,处理讨厌的虫子,Beet Red Beetles Beat Red,厄介なバグ対応
66108,科研调查生物图鉴,In the Name of Science,生物図鑑の上梓に向けて
66109,切断盗贼的资金来源！,Fringe Benefits,盗賊の資金源を断て！
66110,消失之人的下落,Dressed to Deceive,消えた者たちの行方
66111,偏执的炼金术士塞文利安,Way of the Alchemist,偏執の錬金術師セヴェリアン
66112,将希望托付于未来,Like Sire Like Fledgling,カップリングで新たな出会いを
66113,纯水是一切炼金术的开始,My First Alembic,はじまりは純水
66114,第二准则,The Second Principle,ふたつ目の基礎
66115,,,
66116,不务正业的行会会长,All of Your Beeswax,働け、錬金術師ギルドマスター
66117,调制的责任人,For Fair Love,調剤の担い手は
66118,秘术师与炼金术,The Arcanist's Tome,巴術士と錬金術
66119,无味且危险的追求,Practical Alchemy,退屈で危険な追求
66120,毒药的愉悦,Baleful Brews,毒薬の愉悦
66121,传说中的战技,Better Axe Around,戦技を凌ぐ荒技
66122,被揭露的战士之秘,Duty and the Beast,暴かれし戦士の秘
66123,裁缝的要领,Once More unto the Breeches,基本のき
66124,追寻上古英雄,The Bear Necessity,古の英雄を追って
66125,紧急请求,Alternative Applications,大至急でお願い
66126,重要的大主顾,Practical Needs,大事なお得意様
66127,裁衣匠的职责,Materia Concerns,裁縫師のお仕事
66128,献给她的礼服,That Velveteen Dress,彼女のためのドレス
66129,热恋男儿的决心,Miner on a Mission,恋する男の一大決心
66130,欢迎来到沙漠之都,Coming to Ul'dah,砂の都ウルダハへ
66131,前往乌尔达哈调车库,We Must Rebuild,ウルダハ操車庫へ
66132,不可测的共振,Pirates of Shallow Water,不測なる共振
66133,采矿工阿达尔博塔女士,Way of the Miner,採掘師アダルベルタ女史
66134,斩不断的恐惧,Slap an' Chop,かち割れぬ暗雲
66135,红铜色的宝物,My First Pickaxe,赤がね色の宝物
66136,兽死留骨,Know Thy Land,死して獣は骨遺す
66137,为保护一切的乱击,And My Axe,すべてを護る乱撃
66138,古代黑刃,The Cutting Edge,古の黒い刃
66139,朱红色的岩石因缘,Getting in Deep,朱色の岩が導く因縁
66140,先人的智慧和新人的设想,"Old Wisdom, New Ways",先人の知恵と新しい工夫
66141,产生气泡的天然水,Water from Stone,白い粉の苦い誘惑
66142,黑龙腾起风云变,Obsidian Race,嵐呼ぶ流紋のきらめき
66143,,,
66144,雕金少女赛伦蒂碧提,Way of the Goldsmith,彫金少女セレンディピティー
66145,,,
66146,打铜要趁热,My First Chaser Hammer,銅は熱いうちに打て
66147,向冲锋项环冲锋,Gorgets Rising,ゴルゲットをゲットだぜ
66148,,,
66149,银胄团的请求,Throw Some Rings on It,銀冑団からの願いごと
66150,兽牙与黄铜,Objectively Speaking,牙と真鍮
66151,来把咒杖怎么样？,A Melding of the Minds,呪術の杖はいかが？
66152,白银的特殊光辉,Or Ever the Silver Cord Be Loosed,銀は特別な輝き
66153,孔雀石的希望之光,Serendipity Now,孔雀石は希望の煌めき
66154,背后的同谋,Unsolved Mystery,干からびた骨
66155,穷人的想法,What Poor People Think,貧しき者の考え
66156,救济之光,A Proper Burial,すがりし光は
66157,同谋之影,For the Children,共謀者の影
66158,空虚的财富,Amalj'aa Wrong Places,虚ろな富の行方
66159,前往地平关,Takin' What They're Givin',ホライズンへ
66160,最后的晚餐,A Dying Wish,最後の晩餐
66161,此恨无绝期,All Dogs Go to Hell,忘れぬ恨み
66162,死者的心愿,Buzzing at Church,死者の願い
66163,穷人的花,Lichyard Lilies,貧者の花
66164,落日下的银胄团,Secrets and Lies,落日の銀冑団
66165,小小的墓石,Honoring the Dead,小さな墓石
66166,顽强的商人之魂,The Circle of Life,商魂たくましく
66167,黄金集市的活力,Steaking Claims,ゴールドバザーの活気
66168,千金之富始于一点,Now Hiring,千の富も一枚から
66169,开拓之刃,Impish Implications,道を拓く刃
66170,散发光辉的年轻人,There's Mythril in Them Thar Hills,輝け若者
66171,守卫之刃,Purging the Earth,道を守る刃
66172,,,
66173,精心呵护,Green Thumb,手入れはこまめに丁寧に
66174,情感培育之力,Forging the Spirit,想いが生み出す力
66175,情感传递之力,Waking the Spirit,想いを伝える力
66176,禁忌镶嵌,Melding Materia Muchly,禁断のマテリア装着
66177,筹备晚餐会,A Matter of Tradition,晩餐会に備えて
66178,古旧的供品,Dead Bodies Everywhere,古びた供え物
66179,精诚所至,Amethysts Are Forever,誠実さは身を助ける
66180,玉石之差,To Die For,玉石をわけた差
66181,琥珀色的悔意,Gulley of Woes,琥珀色の後悔
66182,峡谷深处的阳光,Canyon of Regret,深淵に光差す日
66183,助手的职责,Cease and Assist,助手の役割
66184,更深一步的线索,Might Made Right,究極への足がかり
66185,禁忌的研究,Ultimate Alchemy,禁断の研究
66186,一瞬间的奇迹,Momentary Miracle,ひとときの奇跡
66187,恋爱门外汉,Designed by Committee,恋愛トンチンカン
